PlayerID,Player,Squad,League,Pos
15461,Hugo Barbet,Nantes,Ligue 1,GK
15463,Hákon Arnar Haraldsson,Lille,Ligue 1,"MF,FW"
15467,Ike Orazi,Reims,Ligue 1,MF
15469,Iliman Ndiaye,Everton,Premier League,FW
15470,Issa Soumaré,Le Havre,Ligue 1,"FW,MF"
15472,Jake O'Brien,Everton,Premier League,DF
15473,Jelle Van Neck,Marseille,Ligue 1,GK
15474,Jhoanner Chávez,Lens,Ligue 1,"DF,MF"
15478,Joseph Okumu,Reims,Ligue 1,DF
15479,Josh Wilson-Esbrand,Manchester City,Premier League,DF
15481,Josué Casimir,Le Havre,Ligue 1,"FW,MF"
15482,Junior Ndiaye,Montpellier,Ligue 1,FW
15484,Jérémy Sebas,Strasbourg,Ligue 1,"FW,MF"
15485,Kandet Diawara,Le Havre,Ligue 1,FW
15486,Kassoum Ouattara,Monaco,Ligue 1,"DF,FW"
15487,Keito Nakamura,Reims,Ligue 1,"FW,MF"
15489,Keyliane Abdallah,Marseille,Ligue 1,FW
15494,Lamine Camara,Monaco,Ligue 1,MF
15497,Louis Mouquet,Paris S-G,Ligue 1,GK
15498,Loïc Nego,Le Havre,Ligue 1,"DF,FW"
15499,Lucas Beraldo,Paris S-G,Ligue 1,DF
15500,Lucas Michal,Monaco,Ligue 1,"FW,MF"
15501,Lucas Mincarelli,Montpellier,Ligue 1,DF
15502,Lucas Perri,Lyon,Ligue 1,GK
15503,Luck Zogbé,Brest,Ligue 1,DF
15505,Mahamadou Diawara,Le Havre,Ligue 1,MF
15506,Mahamadou Nagida,Rennes,Ligue 1,DF
15508,Malick Fofana,Lyon,Ligue 1,FW
15510,Mamadou Coulibaly,Monaco,Ligue 1,MF
15511,Mamady Bangré,Toulouse,Ligue 1,MF
15512,Manuel Ugarte,Manchester Utd,Premier League,MF
15516,Mathis Lambourde,Hellas Verona,Serie A,"FW,MF"
15519,Michael Amir Murillo,Marseille,Ligue 1,DF
15520,Milan Škriniar,Paris S-G,Ligue 1,DF
15524,Mohamed Daramy,Reims,Ligue 1,FW
15529,Musa Al-Taamari,Montpellier,Ligue 1,"FW,MF"
15534,Neil El Aynaoui,Lens,Ligue 1,MF
15535,Nemanja Matić,Lyon,Ligue 1,MF
15536,Nhoa Sangui,Reims,Ligue 1,"DF,MF"
15538,Noah Edjouma,Toulouse,Ligue 1,"MF,FW"
15543,Othmane Maamma,Montpellier,Ligue 1,"FW,MF"
15544,Oumar Diakité,Reims,Ligue 1,FW
15545,Ousmane Toure,Lille,Ligue 1,DF
15550,Philipp Köhn,Monaco,Ligue 1,GK
15551,Rabby Nzingoula,Montpellier,Ligue 1,MF
15552,Rafael Fernandes,Lille,Ligue 1,DF
15553,Rafik Messali,Toulouse,Ligue 1,DF
15555,Rassoul Ndiaye,Le Havre,Ligue 1,MF
15557,Reda Khadra,Reims,Ligue 1,"MF,FW"
15559,Roggerio Nyakossi,Marseille,Ligue 1,DF
15562,Samir El Mourabet,Strasbourg,Ligue 1,FW
15563,Saïmon Bouabré,Monaco,Ligue 1,"MF,FW"
15564,Senny Mayulu,Paris S-G,Ligue 1,MF
15566,Shavy Babicka,Toulouse,Ligue 1,"MF,FW"
15571,Steve Ngoura,Le Havre,Ligue 1,FW
15573,Teddy Teuma,Reims,Ligue 1,MF
15576,Tiago Santos,Lille,Ligue 1,DF
15577,Tidiane Diallo,Strasbourg,Ligue 1,FW
15578,Tom Pouilly,Lens,Ligue 1,"DF,MF"
15582,Vincent Burlet,Lille,Ligue 1,DF
15583,Wilfried Singo,Monaco,Ligue 1,DF
15585,Yanis Issoufou,Montpellier,Ligue 1,"MF,FW"
15586,Yann Liénard,Monaco,Ligue 1,GK
15587,Yassine Kechta,Le Havre,Ligue 1,"MF,FW"
15588,Yoni Gomis,Strasbourg,Ligue 1,DF
15589,Yoram Zague,Paris S-G,Ligue 1,"DF,FW"
15591,Abdelhamid Ait Boudlal,Rennes,Ligue 1,DF
15592,Abdoul Ouattara,Strasbourg,Ligue 1,"DF,FW"
15593,Abdoulaye Camara,Montpellier,Ligue 1,MF
15594,Adam Delplace,Lens,Ligue 1,GK
15595,Aladji Bamba,Monaco,Ligue 1,MF
15596,Albert Grønbaek,Rennes,Ligue 1,"MF,FW"
15597,Alejandro Rodriguez,Lyon,Ligue 1,MF
15598,Alex Teixeira,Le Havre,Ligue 1,GK
15599,Ali Abdi,Nice,Ligue 1,"DF,MF"
15600,Almoatasem Al Musrati,Monaco,Ligue 1,MF
15601,Amadou Cissé,Strasbourg,Ligue 1,FW
15602,Amar Dedić,Marseille,Ligue 1,DF
15603,Amine Moussaoui,Angers,Ligue 1,FW
15604,Anass Zaroury,Lens,Ligue 1,"FW,MF"
15605,Andrew Omobamidele,Nott'ham Forest,Premier League,DF
15606,Ange Martial Tia,Reims,Ligue 1,"MF,DF"
15607,Antoine Gauthier,Saint-Étienne,Ligue 1,MF
15608,Aristide Zossou,Auxerre,Ligue 1,MF
15609,Augustine Boakye,Saint-Étienne,Ligue 1,"FW,MF"
15610,Axel Tapé,Paris S-G,Ligue 1,"DF,MF"
15611,Ayman Aiki,Saint-Étienne,Ligue 1,"FW,MF"
15612,Bahereba Guirassy,Nantes,Ligue 1,"FW,MF"
15613,Ben Old,Saint-Étienne,Ligue 1,"FW,MF"
15614,Ben Viadere,Auxerre,Ligue 1,MF
15615,Benjamin Bouchouari,Saint-Étienne,Ligue 1,MF
15616,Beres Owusu,Saint-Étienne,Ligue 1,DF
15617,Bernard Nguene,Nice,Ligue 1,FW
15618,Bradel Kiwa,Monaco,Ligue 1,MF
15619,Caleb Wiley,Strasbourg,Ligue 1,"DF,MF"
15620,Carlos Gómez,Rennes,Ligue 1,"MF,DF"
15621,Charlie Cresswell,Toulouse,Ligue 1,DF
15622,Cheikh Fall,Saint-Étienne,Ligue 1,MF
15623,Chuba Akpom,Lille,Ligue 1,FW
15624,Clément Akpa,Auxerre,Ligue 1,DF
15625,Craig Mamilo,Montpellier,Ligue 1,DF
15626,Cédric Kipré,Reims,Ligue 1,DF
15627,Daren Mosengo,Le Havre,Ligue 1,MF
15628,Dayann Methalie,Toulouse,Ligue 1,DF
15629,Derek Cornelius,Marseille,Ligue 1,DF
15630,Djylian N'Guessan,Saint-Étienne,Ligue 1,FW
15631,Dylan Batubinsika,Saint-Étienne,Ligue 1,DF
15632,Eloge Zabi,Reims,Ligue 1,"DF,MF"
15633,Emmanuel Biumla,Angers,Ligue 1,DF
15634,Emmanuel Koum Mbondo,Marseille,Ligue 1,DF
15635,Enzo Caumont,Angers,Ligue 1,MF
15636,Enzo Kana-Biyik,Le Havre,Ligue 1,FW
15637,Enzo Molebe,Lyon,Ligue 1,FW
15638,Enzo Sternal,Marseille,Ligue 1,"FW,MF"
15639,Eros Maddy,Auxerre,Ligue 1,DF
15640,Esteban Lepaul,Angers,Ligue 1,FW
15641,Everton Pereira,Nice,Ligue 1,MF
15642,Florent Hanin,Angers,Ligue 1,DF
15643,Florian Ayé,Auxerre,Ligue 1,FW
15644,Fredrik Oppegard,Auxerre,Ligue 1,DF
15645,Gabin Capuano,Lens,Ligue 1,FW
15646,Gabriel Guri,Le Havre,Ligue 1,GK
15647,Gabriel Moscardo,Reims,Ligue 1,"MF,DF"
15648,Gabriel Osho,Auxerre,Ligue 1,DF
15649,Gael Lafont,Marseille,Ligue 1,FW
15650,George Ilenikhena,Monaco,Ligue 1,FW
15651,Ghianny Kodia,Strasbourg,Ligue 1,FW
15652,Glen Kamara,Rennes,Ligue 1,MF
15653,Glenn Ngosso,Montpellier,Ligue 1,FW
15654,Goduine Koyalipou,Lens,Ligue 1,FW
15655,Hafiz Ibrahim,Reims,Ligue 1,FW
15656,Hamed Junior Traorè,Auxerre,Ligue 1,MF
15657,Hamidou Makalou,Brest,Ligue 1,"FW,MF"
15658,Hamzat Ojediran,Lens,Ligue 1,"MF,FW"
15659,Hans Hateboer,Rennes,Ligue 1,DF
15660,Henrick Do Marcolino,Rennes,Ligue 1,FW
15661,Henrik Meister,Rennes,Ligue 1,FW
15662,Hernani Mendes,Le Havre,Ligue 1,MF
15663,Hervé Boua Dié,Lens,Ligue 1,FW
15664,Hiroki Sekine,Reims,Ligue 1,DF
15665,Ibrahim Kanté,Brest,Ligue 1,MF
15666,Ibrahim Mbaye,Paris S-G,Ligue 1,"FW,MF"
15667,Ibrahim Sissoko,Saint-Étienne,Ligue 1,FW
15668,Ibrahima Wadji,Saint-Étienne,Ligue 1,"FW,MF"
15669,Igor Miladinović,Saint-Étienne,Ligue 1,"FW,MF"
15670,Ilan Jourdren,Lens,Ligue 1,GK
15671,Iliesse Salhi,Nice,Ligue 1,MF
15672,Ilyas Azizi,Toulouse,Ligue 1,FW
15673,Isaac Cossier,Lille,Ligue 1,DF
15674,Ismaël Bennacer,Marseille,Ligue 1,MF
15675,Ismaël Koné,Marseille,Ligue 1,"MF,FW"
15676,Ismaïl Bouneb,Le Havre,Ligue 1,MF
15677,Issiaga Camara,Nice,Ligue 1,MF
15678,Issiaka Touré,Saint-Étienne,Ligue 1,GK
15679,Jaydee Canvot,Toulouse,Ligue 1,"DF,MF"
15680,Jeffrey De Lange,Marseille,Ligue 1,GK
15681,Jeremy Agbonifo,Lens,Ligue 1,"FW,MF"
15682,Jibril Othman,Saint-Étienne,Ligue 1,FW
15683,Joel Coulibaly,Rennes,Ligue 1,MF
15684,Jonathan Rowe,Marseille,Ligue 1,"FW,MF"
15685,Jordan James,Rennes,Ligue 1,MF
15686,Jordan Teze,Monaco,Ligue 1,DF
15687,João Neves,Paris S-G,Ligue 1,"MF,DF"
15688,Jules Stawiecki,Monaco,Ligue 1,GK
15689,Justin Bourgault,Brest,Ligue 1,DF
15690,Justin Lacombe,Toulouse,Ligue 1,GK
15691,Kazeem Olaigbe,Rennes,Ligue 1,"MF,FW"
15692,Kembo Diliwidi,Lens,Ligue 1,DF
15693,Khvicha Kvaratskhelia,Napoli,Serie A,"FW,MF"
15694,Ki-Jana Hoever,Auxerre,Ligue 1,DF
15695,Kobi Henry,Reims,Ligue 1,DF
15696,Koka,Le Havre,Ligue 1,FW
15697,Kyllian Antonio,Lens,Ligue 1,"DF,MF"
15698,Kyogo Furuhashi,Rennes,Ligue 1,FW
15699,Kévin Pedro,Saint-Étienne,Ligue 1,DF
15700,Lanroy Machine,Angers,Ligue 1,FW
15701,Lassine Diarra,Lyon,Ligue 1,GK
15702,Lasso Coulibaly,Auxerre,Ligue 1,"FW,MF"
15703,Laurenzo Alvarenga,Nice,Ligue 1,MF
15704,Louis Leroux,Nantes,Ligue 1,"MF,DF"
15705,Loïc N'Gatta,Auxerre,Ligue 1,DF
15706,Lucas Stassin,Saint-Étienne,Ligue 1,FW
15707,Léo Botz,Brest,Ligue 1,FW
15708,M'Bala Nzola,Lens,Ligue 1,FW
15709,Madiou Keïta,Auxerre,Ligue 1,DF
15710,Malcolm Jeng,Reims,Ligue 1,DF
15711,Marius Courcoul,Angers,Ligue 1,"MF,DF"
15712,Marius Louer,Angers,Ligue 1,MF
15713,Mark Mckenzie,Toulouse,Ligue 1,DF
15714,Marvyn Muzungu,Auxerre,Ligue 1,DF
15715,Marwann Nzuzi,Saint-Étienne,Ligue 1,DF
15716,Mathieu Acapandié,Nantes,Ligue 1,DF
15717,Mathis Amougou,Chelsea,Premier League,MF
15718,Mathis Saka,Toulouse,Ligue 1,FW
15719,Mathys Niflore,Toulouse,Ligue 1,GK
15720,Mathéo Bodmer,Le Havre,Ligue 1,MF
15721,Matias Fernandez-Pardo,Lille,Ligue 1,"FW,MF"
15722,Matthias Da Silva,Lyon,Ligue 1,GK
15723,Matvei Safonov,Paris S-G,Ligue 1,GK
15724,Melvin Zinga,Angers,Ligue 1,GK
15725,Meschak Elia,Nantes,Ligue 1,FW
15726,Miha Zajc,Toulouse,Ligue 1,MF
15727,Mika Biereth,Monaco,Ligue 1,FW
15728,Milos Lukovic,Strasbourg,Ligue 1,"FW,MF"
15729,Mohamed Abdelmoneim,Nice,Ligue 1,DF
15730,Mohamed Ali Diadie,Reims,Ligue 1,FW
15731,Mohamed Bamba,Reims,Ligue 1,MF
15732,Mohamed Meité,Rennes,Ligue 1,FW
15733,Mory Gbane,Reims,Ligue 1,"DF,MF"
15734,Moïse Bombito,Nice,Ligue 1,DF
15735,Naoufel El Hannach,Paris S-G,Ligue 1,DF
15736,Neil Glossoa,Auxerre,Ligue 1,FW
15737,Ngal'Ayel Mukau,Lille,Ligue 1,MF
15738,Niama Sissoko,Reims,Ligue 1,"FW,MF"
15739,Nicolas Pays,Montpellier,Ligue 1,"FW,MF"
15740,Nidal Celik,Lens,Ligue 1,DF
15741,Nikola Maksimović,Montpellier,Ligue 1,DF
15742,Noah Jauny,Brest,Ligue 1,GK
15743,Noham Kamara,Paris S-G,Ligue 1,DF
15744,Osame Sahraoui,Lille,Ligue 1,"FW,MF"
15745,Oscar Lenne,Lens,Ligue 1,MF
15747,Paris Irie,Brest,Ligue 1,DF
15748,Patrik Carlgren,Nantes,Ligue 1,GK
15749,Pierre Cornud,Saint-Étienne,Ligue 1,DF
15750,Pierre Ekwah Elimby,Saint-Étienne,Ligue 1,MF
15752,Prosper Peter,Angers,Ligue 1,"MF,FW"
15753,Quentin Ndjantou Mbitcha,Paris S-G,Ligue 1,FW
15754,Raphael Le Guen,Brest,Ligue 1,DF
15755,Rayan Fofana,Lens,Ligue 1,"FW,MF"
15756,Rayane Messi Tanfouri,Strasbourg,Ligue 1,FW
15757,Robinio Vaz,Marseille,Ligue 1,FW
15758,Roman Karolewicz,Lens,Ligue 1,GK
15759,Rony Mimb Baheng,Marseille,Ligue 1,DF
15760,Rudy Matondo,Auxerre,Ligue 1,MF
15761,Ryan Tutu,Strasbourg,Ligue 1,GK
15762,Saad Agouzoul,Auxerre,Ligue 1,DF
15763,Sacha Lung,Strasbourg,Ligue 1,DF
15764,Samuel Amo-Ameyaw,Southampton,Premier League,"FW,DF"
15765,Samuel Nibombé,Monaco,Ligue 1,DF
15766,Sebastian Nanasi,Strasbourg,Ligue 1,"MF,FW"
15767,Sidiki Cherif,Angers,Ligue 1,FW
15768,Simon Cara,Montpellier,Ligue 1,"MF,FW"
15769,Sorba Thomas,Nantes,Ligue 1,"FW,MF"
15770,Soriba Diaoune,Lille,Ligue 1,FW
15771,Souleymane Sagnan,Lens,Ligue 1,DF
15772,Stefan Džodić,Montpellier,Ligue 1,"DF,MF"
15773,Stephan Zagadou,Le Havre,Ligue 1,DF
15774,Sékou Doucoure,Nantes,Ligue 1,DF
15775,Sérigné Diop,Brest,Ligue 1,FW
15776,Tanner Tessmann,Lyon,Ligue 1,MF
15777,Telli Siwe,Auxerre,Ligue 1,DF
15778,Theo Bair,Auxerre,Ligue 1,FW
15779,Thiago Almada,Lyon,Ligue 1,"MF,FW"
15780,Théo Chennahi,Montpellier,Ligue 1,DF
15781,Téo Barisic,Lyon,Ligue 1,DF
15782,Valentin Carboni,Marseille,Ligue 1,"MF,FW"
15783,Victor Mayela,Auxerre,Ligue 1,DF
15784,Victor Orakpo,Nice,Ligue 1,FW
15785,Wassim Slama,Paris S-G,Ligue 1,MF
15786,Wilfried Ndollo,Montpellier,Ligue 1,DF
15787,Wilfried Zaha,Lyon,Ligue 1,FW
15788,Yael Mouanga,Montpellier,Ligue 1,DF
15789,Yael Nandjou,Nice,Ligue 1,DF
15790,Yanis Zouaoui,Le Havre,Ligue 1,"DF,FW"
15792,Yoann Cissé,Auxerre,Ligue 1,MF
15793,Younes Lachaab,Lille,Ligue 1,"MF,FW"
15794,Zuriko Davitashvili,Saint-Étienne,Ligue 1,"FW,MF"
15795,Óscar Perea,Strasbourg,Ligue 1,"MF,DF"
15796,Ümit Akdag,Toulouse,Ligue 1,DF
15797,Đorđe Petrović,Strasbourg,Ligue 1,GK
17370,James Milner,Brighton,Premier League,MF
17491,Scott Carson,Manchester City,Premier League,GK
17649,John Ruddy,Newcastle Utd,Premier League,GK
17709,Ashley Young,Everton,Premier League,DF
17723,Daniele Padelli,Udinese,Serie A,GK
17845,Jonny Evans,Manchester Utd,Premier League,DF
17880,Łukasz Fabiański,West Ham,Premier League,GK
17888,Asmir Begović,Everton,Premier League,GK
17900,Chris Smalling,Roma,Serie A,DF
17901,Chris Wood,Nott'ham Forest,Premier League,FW
17904,Danny Welbeck,Brighton,Premier League,FW
18017,Joel Ward,Crystal Palace,Premier League,DF
18027,Kyle Walker,Manchester City,Premier League,DF
18058,Séamus Coleman,Everton,Premier League,DF
18059,Tom Cairney,Fulham,Premier League,MF
18062,Wayne Hennessey,Nott'ham Forest,Premier League,GK
18143,Adam Smith,Bournemouth,Premier League,DF
18167,Craig Dawson,Wolves,Premier League,DF
18220,Raheem Sterling,Arsenal,Premier League,"FW,MF"
18221,Romelu Lukaku,Napoli,Serie A,FW
18243,Adam Lallana,Southampton,Premier League,MF
18246,Alex Mccarthy,Southampton,Premier League,GK
18254,Ben Davies,Tottenham,Premier League,DF
18263,Conor Coady,Leicester City,Premier League,DF
18282,James Ward-Prowse,Nott'ham Forest,Premier League,MF
18299,Luke Shaw,Manchester Utd,Premier League,DF
18303,Nathan Aké,Manchester City,Premier League,DF
18304,Nathaniel Clyne,Crystal Palace,Premier League,"DF,MF"
18328,Adam Armstrong,Southampton,Premier League,"FW,MF"
18343,Christian Eriksen,Manchester Utd,Premier League,MF
18345,Dan Burn,Newcastle Utd,Premier League,DF
18359,Harrison Reed,Fulham,Premier League,MF
18362,Jack Grealish,Manchester City,Premier League,"FW,MF"
18370,John Stones,Manchester City,Premier League,"DF,MF"
18395,Mohamed Salah,Liverpool,Premier League,FW
18418,Willian,Fulham,Premier League,"FW,MF"
18420,Aaron Cresswell,West Ham,Premier League,DF
18425,Alex Palmer,Ipswich Town,Premier League,GK
18426,Andrew Robertson,Liverpool,Premier League,DF
18432,Ben Mee,Brentford,Premier League,DF
18445,Danny Ings,West Ham,Premier League,"FW,MF"
18446,Danny Ward,Leicester City,Premier League,GK
18456,Dominic Solanke,Tottenham,Premier League,FW
18462,Fraser Forster,Tottenham,Premier League,GK
18467,Harry Maguire,Manchester Utd,Premier League,DF
18468,Harry Winks,Leicester City,Premier League,MF
18471,Jack Stephens,Southampton,Premier League,DF
18478,Jamie Vardy,Leicester City,Premier League,FW
18482,Jeffrey Schlupp,Crystal Palace,Premier League,"MF,DF"
18485,Jordan Pickford,Everton,Premier League,GK
18491,Juan Cuadrado,Atalanta,Serie A,"DF,MF"
18506,Matt Targett,Newcastle Utd,Premier League,DF
18509,Michael Keane,Everton,Premier League,DF
18526,Ruben Loftus-Cheek,Milan,Serie A,MF
18540,Tom Heaton,Manchester Utd,Premier League,GK
18553,Alex Iwobi,Fulham,Premier League,"FW,MF"
18555,Axel Tuanzebe,Ipswich Town,Premier League,DF
18557,Ben Chilwell,Crystal Palace,Premier League,DF
18562,Callum Wilson,Newcastle Utd,Premier League,FW
18576,Dele Alli,Como,Serie A,MF
18582,Fikayo Tomori,Milan,Serie A,DF
18593,Jamaal Lascelles,Newcastle Utd,Premier League,DF
18599,Joe Gomez,Liverpool,Premier League,DF
18613,Keinan Davis,Udinese,Serie A,FW
18620,Kyle Walker-Peters,Southampton,Premier League,DF
18631,Marcus Rashford,Aston Villa,Premier League,FW
18633,Mason Holgate,Everton,Premier League,"FW,DF"
18635,Matteo Darmian,Inter,Serie A,DF
18637,Michail Antonio,West Ham,Premier League,FW
18643,Ola Aina,Nott'ham Forest,Premier League,DF
18656,Sam Johnstone,Crystal Palace,Premier League,GK
18665,Tammy Abraham,Milan,Serie A,FW
18673,Tyrone Mings,Aston Villa,Premier League,DF
18674,Virgil Van Dijk,Liverpool,Premier League,DF
18676,Aaron Ramsdale,Arsenal,Premier League,GK
18677,Aaron Wan-Bissaka,West Ham,Premier League,DF
18700,Christian Kabasele,Udinese,Serie A,DF
18707,Declan Rice,Arsenal,Premier League,MF
18711,Dominic Calvert-Lewin,Everton,Premier League,FW
18720,Gabriel Jesus,Arsenal,Premier League,FW
18724,Harry Wilson,Fulham,Premier League,"FW,MF"
18726,James Tarkowski,Everton,Premier League,DF
18727,Jarrod Bowen,West Ham,Premier League,"FW,MF"
18747,Lewis Cook,Bournemouth,Premier League,"MF,DF"
18753,Marten De Roon,Atalanta,Serie A,"MF,DF"
18764,Nick Pope,Newcastle Utd,Premier League,GK
18770,Rob Holding,Crystal Palace,Premier League,DF
18772,Ryan Fraser,Southampton,Premier League,"FW,DF"
18776,Scott Mctominay,Manchester Utd,Premier League,MF
18781,Tosin Adarabioyo,Chelsea,Premier League,DF
18782,Trent Alexander-Arnold,Liverpool,Premier League,DF
18784,Wilfred Ndidi,Leicester City,Premier League,MF
18789,Alfie Whiteman,Tottenham,Premier League,GK
18793,Ben Johnson,Ipswich Town,Premier League,"DF,FW"
18796,Charlie Taylor,Southampton,Premier League,DF
18802,Curtis Jones,Liverpool,Premier League,"MF,DF"
18804,Davide Zappacosta,Atalanta,Serie A,DF
18810,Eddie Nketiah,Arsenal,Premier League,FW
18811,Ederson,Manchester City,Premier League,GK
18818,Hamza Choudhury,Leicester City,Premier League,"MF,DF"
18820,Harvey Barnes,Newcastle Utd,Premier League,FW
18823,Jacob Murphy,Newcastle Utd,Premier League,FW
18826,Jan Bednarek,Southampton,Premier League,DF
18833,Joe Willock,Newcastle Utd,Premier League,"MF,FW"
18847,Lewis Dunk,Brighton,Premier League,DF
18848,Martin Dúbravka,Newcastle Utd,Premier League,GK
18857,Nikola Vlašić,Torino,Serie A,"MF,FW"
18859,Oleksandr Zinchenko,Arsenal,Premier League,"DF,MF"
18860,Phil Foden,Manchester City,Premier League,"MF,FW"
18861,Philip Billing,Bournemouth,Premier League,MF
18864,Richarlison,Tottenham,Premier League,FW
18869,Solly March,Brighton,Premier League,"FW,MF"
18873,Victor Lindelöf,Manchester Utd,Premier League,DF
18874,Will Hughes,Crystal Palace,Premier League,MF
18876,Adam Masina,Torino,Serie A,DF
18881,Alisson,Liverpool,Premier League,GK
18883,Arijanet Muric,Ipswich Town,Premier League,GK
18884,Ben White,Arsenal,Premier League,DF
18887,Bobby De Cordova-Reid,Leicester City,Premier League,FW
18889,Bukayo Saka,Arsenal,Premier League,"FW,MF"
18897,David Brooks,Bournemouth,Premier League,"FW,MF"
18901,Diogo Dalot,Manchester Utd,Premier League,DF
18902,Diogo Jota,Liverpool,Premier League,FW
18903,Dwight Mcneil,Everton,Premier League,"MF,FW"
18909,Harvey Elliott,Liverpool,Premier League,MF
18911,James Garner,Everton,Premier League,"MF,DF"
18912,James Maddison,Tottenham,Premier League,MF
18913,Jason Steele,Brighton,Premier League,GK
18917,Jorginho,Arsenal,Premier League,MF
18934,Marc Guéhi,Crystal Palace,Premier League,DF
18935,Marcus Bettinelli,Chelsea,Premier League,GK
18936,Mark Travers,Bournemouth,Premier League,GK
18938,Max Kilman,West Ham,Premier League,DF
18940,Miguel Almirón,Newcastle Utd,Premier League,FW
18942,Morgan Gibbs-White,Nott'ham Forest,Premier League,MF
18947,Oliver Skipp,Leicester City,Premier League,MF
18948,Rui Patrício,Atalanta,Serie A,GK
18955,Sean Longstaff,Newcastle Utd,Premier League,MF
18967,Adam Webster,Brighton,Premier League,DF
18971,Alexis Mac Allister,Liverpool,Premier League,MF
18974,Anthony Gordon,Newcastle Utd,Premier League,"FW,MF"
18976,Armando Broja,Everton,Premier League,FW
18978,Ben Godfrey,Atalanta,Serie A,DF
18982,Billy Gilmour,Brighton,Premier League,MF
18984,Brandon Austin,Tottenham,Premier League,GK
18987,Bruno Fernandes,Manchester Utd,Premier League,MF
18989,Caoimhín Kelleher,Liverpool,Premier League,GK
18990,Che Adams,Torino,Serie A,FW
18992,Cole Palmer,Chelsea,Premier League,"MF,FW"
18996,Daniel Podence,Wolves,Premier League,"MF,FW"
19000,Dean Henderson,Crystal Palace,Premier League,GK
19004,Ezri Konsa,Aston Villa,Premier League,DF
19005,Faustino Anjorin,Empoli,Serie A,MF
19007,Gabriel Martinelli,Arsenal,Premier League,"FW,MF"
19011,George Hirst,Ipswich Town,Premier League,FW
19024,James Justin,Leicester City,Premier League,DF
19025,Jarrad Branthwaite,Everton,Premier League,DF
19032,John Mcginn,Aston Villa,Premier League,"MF,FW"
19039,João Pedro,Brighton,Premier League,"FW,MF"
19040,João Virgínia,Everton,Premier League,GK
19044,Leandro Trossard,Arsenal,Premier League,FW
19049,Lloyd Kelly,Juventus,Serie A,DF
19051,Luke Cundle,Wolves,Premier League,MF
19053,Luke Thomas,Leicester City,Premier League,DF
19056,Mason Mount,Manchester Utd,Premier League,MF
19065,Neco Williams,Nott'ham Forest,Premier League,DF
19070,Pedro Neto,Chelsea,Premier League,FW
19071,Reece James,Chelsea,Premier League,"DF,MF"
19073,Sander Berge,Fulham,Premier League,MF
19078,Tariq Lamptey,Brighton,Premier League,DF
19079,Taylor Harwood-Bellis,Southampton,Premier League,DF
19084,Tommy Doyle,Wolves,Premier League,MF
19085,Tomáš Souček,West Ham,Premier League,MF
19090,Tyrick Mitchell,Crystal Palace,Premier League,DF
19093,William Smallbone,Southampton,Premier League,MF
19094,Adrian Bernabe,Parma,Serie A,MF
19095,Alfie Devine,Tottenham,Premier League,MF
19098,Amad Diallo,Manchester Utd,Premier League,"MF,FW"
19100,Anthony Elanga,Nott'ham Forest,Premier League,"FW,MF"
19101,Antonee Robinson,Fulham,Premier League,DF
19109,Christian Walton,Ipswich Town,Premier League,GK
19112,Conor Townsend,Ipswich Town,Premier League,DF
19113,Crysencio Summerville,West Ham,Premier League,"FW,MF"
19114,Dane Scarlett,Tottenham,Premier League,"FW,MF"
19115,Daniel Jebbison,Bournemouth,Premier League,FW
19117,Dara O'Shea,Ipswich Town,Premier League,DF
19118,Eberechi Eze,Crystal Palace,Premier League,"MF,FW"
19119,Elia Caprile,Cagliari,Serie A,GK
19120,Elliot Anderson,Nott'ham Forest,Premier League,MF
19134,Jack Harrison,Everton,Premier League,FW
19136,Jacob Ramsey,Aston Villa,Premier League,"FW,MF"
19137,Jaden Philogene Bidace,Aston Villa,Premier League,"FW,MF"
19139,Jakub Moder,Brighton,Premier League,MF
19148,Joël Veltman,Brighton,Premier League,DF
19149,Kalvin Phillips,Ipswich Town,Premier League,MF
19154,Kostas Tsimikas,Liverpool,Premier League,DF
19158,Leif Davis,Ipswich Town,Premier League,DF
19162,Liam Delap,Ipswich Town,Premier League,FW
19169,Matty Cash,Aston Villa,Premier League,DF
19175,Moisés Caicedo,Chelsea,Premier League,"MF,DF"
19177,Nathan Broadhead,Ipswich Town,Premier League,"MF,FW"
19182,Ollie Watkins,Aston Villa,Premier League,FW
19186,Reece Welch,Everton,Premier League,DF
19189,Robert Sánchez,Chelsea,Premier League,GK
19190,Robin Olsen,Aston Villa,Premier League,GK
19195,Rúben Dias,Manchester City,Premier League,DF
19206,Tim Iroegbunam,Everton,Premier League,MF
19207,Timothy Castagne,Fulham,Premier League,DF
19212,Valentino Livramento,Newcastle Utd,Premier League,DF
19213,Vladimír Coufal,West Ham,Premier League,DF
19215,Wes Foderingham,West Ham,Premier League,GK
19217,William Osula,Newcastle Utd,Premier League,FW
19223,Alejandro Garnacho,Manchester Utd,Premier League,"MF,FW"
19225,Archie Gray,Tottenham,Premier League,"DF,MF"
19230,Benjamin Nelson,Leicester City,Premier League,DF
19232,Cameron Archer,Southampton,Premier League,FW
19238,Christian Nørgaard,Brentford,Premier League,MF
19240,Cieran Slicker,Ipswich Town,Premier League,GK
19241,Conor Bradley,Liverpool,Premier League,DF
19242,Cristian Romero,Tottenham,Premier League,DF
19245,David Raya,Arsenal,Premier League,GK
19246,Dejan Kulusevski,Tottenham,Premier League,"MF,FW"
19252,Edmond-Paris Maghoma,Brentford,Premier League,"MF,FW"
